date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:24:27	223/223	---M--	302	error ('Found')	text/html	date:Mon,%2010%20Aug%202015%2020:24:27%20GMT	http://www.monjavascript.net/imagb.gif	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/imagb.c3.delayed	(from http://www.monjavascript.net/visionn.php)
16:24:27	223/223	---M--	302	error ('Found')	text/html	date:Mon,%2010%20Aug%202015%2020:24:27%20GMT	http://www.monjavascript.net/imagc.gif	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/imagc.c4.delayed	(from http://www.monjavascript.net/visionn.php)
16:24:27	3667/3667	---M--	200	added ('OK')	image/gif	etag:%229b703dd-e53-4bface79dc800%22	http://www.monjavascript.net/im/imaga.gif	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/im/imaga.gif	(from http://www.monjavascript.net/visionn.php)
16:24:28	544/544	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Aug%202015%2020:24:28%20GMT	http://www.monjavascript.net/menucontfr.php	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/menucontfr.html	(from http://www.monjavascript.net/menucont.php)
16:24:28	33176/33176	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Aug%202015%2020:24:28%20GMT	http://www.monjavascript.net/menuroue2.php	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/menuroue2.html	(from http://www.monjavascript.net/menuroue.php)
16:24:29	1360/1360	---M--	200	added ('OK')	application/zip	etag:%229b78711-550-4bfacef4e2a40%22	http://www.monjavascript.net/java/rouemenu.zip	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/java/rouemenu.zip	(from http://www.monjavascript.net/menuroue.php)
16:24:29	2447/2447	---M--	200	added ('OK')	image/gif	etag:%229b703da-98f-4bface71473c0%22	http://www.monjavascript.net/im/imag1p.gif	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/im/imag1p.gif	(from http://www.monjavascript.net/protimage.php)
16:24:30	1556/1556	---M--	200	added ('OK')	image/gif	etag:%229b703dc-614-4bface7700140%22	http://www.monjavascript.net/im/imag2p.gif	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/im/imag2p.gif	(from http://www.monjavascript.net/protimage.php)
16:24:30	4727/4727	---M--	200	added ('OK')	image/gif	etag:%229b703db-1277-4bface7423a80%22	http://www.monjavascript.net/im/imag2.gif	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/im/imag2.gif	(from http://www.monjavascript.net/protimage.php)
16:24:31	843/843	---M--	200	added ('OK')	image/gif	etag:%229b703cf-34b-4bface596fb80%22	http://www.monjavascript.net/im/flecheh.gif	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/im/flecheh.gif	(from http://www.monjavascript.net/ecrivez-moi.php)
16:24:32	16053/16053	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Aug%202015%2020:24:31%20GMT	http://www.monjavascript.net/ch_navig/page-mie.php	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/ch_navig/page-mie.html	(from http://www.monjavascript.net/ch_navig.php)
16:24:32	16121/16121	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Aug%202015%2020:24:32%20GMT	http://www.monjavascript.net/ch_navig/page-net.php	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/ch_navig/page-net.html	(from http://www.monjavascript.net/ch_navig.php)
16:24:32	16193/16193	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Aug%202015%2020:24:32%20GMT	http://www.monjavascript.net/ch_navig/page-def.php	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/ch_navig/page-def.html	(from http://www.monjavascript.net/ch_navig.php)
16:24:33	1140/1140	---M--	200	added ('OK')	application/x-javascript	etag:%229b78708-474-4bfaceea65180%22	http://www.monjavascript.net/java/date.js	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/java/date.js	(from http://www.monjavascript.net/date.php)
16:24:34	17926/17926	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Aug%202015%2020:24:33%20GMT	http://www.monjavascript.net/heuresec.php	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/heuresec.html	(from http://www.monjavascript.net/heuremaj.php)
16:24:34	223/223	---M--	302	error ('Found')	text/html	date:Mon,%2010%20Aug%202015%2020:24:34%20GMT	http://www.monjavascript.net/images/leer.gif	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/images/leer.d2.delayed	(from http://www.monjavascript.net/heurepgmt.php)
16:24:35	1313/1313	---M--	200	added ('OK')	application/x-javascript	etag:%229bc8932-521-4bfad07813bc0%22	http://www.monjavascript.net/reveil/h.js	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/reveil/h.js	(from http://www.monjavascript.net/reveil.php)
16:24:35	3288/3288	---M--	200	added ('OK')	application/zip	etag:%229b7870f-cd8-4bfacef206380%22	http://www.monjavascript.net/java/rev.zip	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/java/rev.zip	(from http://www.monjavascript.net/reveil.php)
16:24:35	954/954	---M--	200	added ('OK')	application/x-javascript	etag:%229b78718-3ba-4bfacf0330c00%22	http://www.monjavascript.net/java/vol_caract.js	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/java/vol_caract.js	(from http://www.monjavascript.net/vol_caract.php)
16:24:36	205/205	---M--	200	added ('OK')	application/x-javascript	etag:%229b78719-cd-4bfacf0519080%22	http://www.monjavascript.net/java/vol_caract2.js	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/java/vol_caract2.js	(from http://www.monjavascript.net/vol_caract.php)
16:24:37	15064/15064	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Aug%202015%2020:24:36%20GMT	http://www.monjavascript.net/pleinecran3.php	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/pleinecran3.html	(from http://www.monjavascript.net/pleinecran.php)
16:24:37	390/390	---M-Z	200	added ('OK')	text/html	etag:%228d607be-186-4bfacf693bcc0%22	http://www.monjavascript.net/cmc_pub.htm	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/cmc_pub.html	(from http://www.monjavascript.net/fenfocus.php)
16:24:38	24448/24448	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Aug%202015%2020:24:37%20GMT	http://www.monjavascript.net/form_chpage.php?chpage=Vous%20avez%20fait%20le%20choix%201	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/form_chpage0b0e.html	(from http://www.monjavascript.net/form_chpage.php)
16:24:38	24448/24448	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Aug%202015%2020:24:38%20GMT	http://www.monjavascript.net/form_chpage.php?chpage=Vous%20avez%20fait%20le%20choix%202	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/form_chpage2a09.html	(from http://www.monjavascript.net/form_chpage.php)
16:24:39	3859/3859	---M--	200	added ('OK')	application/zip	etag:%229b7870a-f13-4bfaceec4d600%22	http://www.monjavascript.net/java/genmetatag.zip	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/java/genmetatag.zip	(from http://www.monjavascript.net/metatag.php)
16:24:39	3747/3747	---M--	200	added ('OK')	application/zip	etag:%229b78709-ea3-4bfaceeb593c0%22	http://www.monjavascript.net/java/gencss.zip	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/java/gencss.zip	(from http://www.monjavascript.net/gencss.php)
16:24:40	9670/9670	---M--	200	added ('OK')	application/x-javascript	etag:%229b78705-25c6-4bfacee87cd00%22	http://www.monjavascript.net/java/couleurs.js	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/java/couleurs.js	(from http://www.monjavascript.net/gencss.php)
16:24:40	0/-1	---M--	302	error ('')			http://www.monjavascript.net/imaga.gif	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/imaga.de.delayed	(from http://www.monjavascript.net/rollover.php)
16:24:40	0/-1	---M--	302	error ('')			http://www.monjavascript.net/imagb.gif	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/imagb.df.delayed	(from http://www.monjavascript.net/rollover.php)
16:24:40	3000/3000	---M--	200	added ('OK')	image/gif	etag:%229b703de-bb8-4bface7dad100%22	http://www.monjavascript.net/im/imagb.gif	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/im/imagb.gif	(from http://www.monjavascript.net/rollover.php)
16:24:40	0/-1	---M--	302	error ('')			http://www.monjavascript.net/imaga.gif	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/imaga.e1.delayed	(from http://www.monjavascript.net/rollov_3.php)
16:24:40	0/-1	---M--	302	error ('')			http://www.monjavascript.net/imagb.gif	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/imagb.e2.delayed	(from http://www.monjavascript.net/rollov_3.php)
16:24:40	0/-1	---M--	302	error ('')			http://www.monjavascript.net/imagc.gif	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/imagc.e3.delayed	(from http://www.monjavascript.net/rollov_3.php)
16:24:41	3924/3924	---M--	200	added ('OK')	image/gif	etag:%229b703df-f54-4bface80897c0%22	http://www.monjavascript.net/im/imagc.gif	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/im/imagc.gif	(from http://www.monjavascript.net/rollov_3.php)
16:24:41	3193/3193	---M--	200	added ('OK')	application/x-javascript	etag:%229b7870b-c79-4bfaceed41840%22	http://www.monjavascript.net/java/imagsouris.js	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/java/imagsouris.js	(from http://www.monjavascript.net/imagsouris.php)
16:24:42	108/108	---M--	200	added ('OK')	image/gif	etag:%229b703ba-6c-4bface40a4100%22	http://www.monjavascript.net/im/1.gif	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/im/1.gif	(from http://www.monjavascript.net/imagsouris.php)
16:24:42	108/108	---M--	200	added ('OK')	image/gif	etag:%229b703bb-6c-4bface40a4100%22	http://www.monjavascript.net/im/2.gif	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/im/2.gif	(from http://www.monjavascript.net/imagsouris.php)
16:24:42	104/104	---M--	200	added ('OK')	image/gif	etag:%229b703bd-68-4bface4198340%22	http://www.monjavascript.net/im/3.gif	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/im/3.gif	(from http://www.monjavascript.net/imagsouris.php)
16:24:43	107/107	---M--	200	added ('OK')	image/gif	etag:%229b703be-6b-4bface428c580%22	http://www.monjavascript.net/im/4.gif	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/im/4.gif	(from http://www.monjavascript.net/imagsouris.php)
16:24:43	108/108	---M--	200	added ('OK')	image/gif	etag:%229b703c1-6c-4bface4568c40%22	http://www.monjavascript.net/im/5.gif	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/im/5.gif	(from http://www.monjavascript.net/imagsouris.php)
16:24:43	0/-1	---M--	302	error ('')			http://www.monjavascript.net/imaga.gif	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/imaga.eb.delayed	(from http://www.monjavascript.net/rollov_3bis.php)
16:24:43	0/-1	---M--	302	error ('')			http://www.monjavascript.net/imagb.gif	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/imagb.ec.delayed	(from http://www.monjavascript.net/rollov_3bis.php)
16:24:43	0/-1	---M--	302	error ('')			http://www.monjavascript.net/imagc.gif	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/imagc.ed.delayed	(from http://www.monjavascript.net/rollov_3bis.php)
16:24:43	0/-1	---M--	302	error ('')			http://www.monjavascript.net/imaga.gif	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/imaga.ee.delayed	(from http://www.monjavascript.net/rollauto.php)
16:24:43	0/-1	---M--	302	error ('')			http://www.monjavascript.net/imagb.gif	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/imagb.ef.delayed	(from http://www.monjavascript.net/rollauto.php)
16:24:43	0/-1	---M--	302	error ('')			http://www.monjavascript.net/imagc.gif	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/imagc.f0.delayed	(from http://www.monjavascript.net/rollauto.php)
16:24:43	0/-1	---M--	302	error ('')			http://www.monjavascript.net/imaga.gif	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/imaga.f1.delayed	(from http://www.monjavascript.net/visionn_im.php)
16:24:44	223/223	---M--	302	error ('Found')	text/html	date:Mon,%2010%20Aug%202015%2020:24:44%20GMT	http://www.monjavascript.net/teshirt1.gif	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/teshirt1.f2.delayed	(from http://www.monjavascript.net/visionn_im.php)
16:24:44	0/-1	---M--	302	error ('')			http://www.monjavascript.net/imagc.gif	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/imagc.f3.delayed	(from http://www.monjavascript.net/visionn_im.php)
16:24:44	223/223	---M--	302	error ('Found')	text/html	date:Mon,%2010%20Aug%202015%2020:24:44%20GMT	http://www.monjavascript.net/jjslogo.gif	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/jjslogo.f4.delayed	(from http://www.monjavascript.net/visionn_im.php)
16:24:44	108/108	---M--	200	added ('OK')	image/gif	etag:%229b703ca-6c-4bface51ce980%22	http://www.monjavascript.net/im/flchst.gif	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/im/flchst.gif	(from http://www.monjavascript.net/visionn_im.php)
16:24:45	1099/1099	---M--	200	added ('OK')	image/gif	etag:%229b703c7-44b-4bface4ef22c0%22	http://www.monjavascript.net/im/flch2.gif	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/im/flch2.gif	(from http://www.monjavascript.net/visionn_im.php)
16:24:45	635/635	---M--	200	added ('OK')	image/gif	etag:%229b703c8-27b-4bface4fe6500%22	http://www.monjavascript.net/im/flchd.gif	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/im/flchd.gif	(from http://www.monjavascript.net/visionn_im.php)
16:24:46	635/635	---M--	200	added ('OK')	image/gif	etag:%229b703c9-27b-4bface50da740%22	http://www.monjavascript.net/im/flchg.gif	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/im/flchg.gif	(from http://www.monjavascript.net/visionn_im.php)
16:24:46	223/223	---M--	302	error ('Found')	text/html	date:Mon,%2010%20Aug%202015%2020:24:46%20GMT	http://www.monjavascript.net/>Retour%20%20%20%20%20%20%20%20%20%20%20%20%20%20Accueil</a></p>%20%20%20%20%20%20%20%20%20%20%20%20%20%20<p%20align=	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/_Retour%20%20%20%20%20%20%20%20%20%20%20%20%20%20Accueil_/a__/p_%20%20%20%20%20%20%20%20%20%20%20%20%20%20_p%20align=.f9.delayed	(from http://www.monjavascript.net/imagefix.php)
16:24:47	355/355	---M--	200	added ('OK')	image/gif	etag:%229bf88e4-163-4bfacecbe0980%22	http://www.monjavascript.net/im/souris/droite.gif	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/im/souris/droite.gif	(from http://www.monjavascript.net/imagsouris1.php)
16:24:47	356/356	---M--	200	added ('OK')	image/gif	etag:%229bf88e5-164-4bfaceccd4bc0%22	http://www.monjavascript.net/im/souris/gauche.gif	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/im/souris/gauche.gif	(from http://www.monjavascript.net/imagsouris1.php)
16:24:48	223/223	---M--	302	error ('Found')	text/html	date:Mon,%2010%20Aug%202015%2020:24:47%20GMT	http://www.monjavascript.net/annuaire.php	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/annuaire.fc.delayed	(from http://www.monjavascript.net/menufix.php)
16:24:48	0/-1	---M--	302	error ('')			http://www.monjavascript.net/annuaire.php	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/annuaire.fd.delayed	(from http://www.monjavascript.net/menuht.php)
16:24:48	1655/1655	---M-Z	200	added ('OK')	text/html	etag:%228d6082f-677-4c086de442080%22	http://www.monjavascript.net/redirect2.html	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/redirect2.html	(from http://www.monjavascript.net/redirect.php)
16:24:49	783/783	---M-Z	200	added ('OK')	text/html	etag:%228d60825-30f-4bfad057a6f40%22	http://www.monjavascript.net/pop_pub.htm	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/pop_pub.html	(from http://www.monjavascript.net/fendroit.php)
16:24:49	681/681	---M-Z	200	added ('OK')	text/html	etag:%228d607d4-2a9-4bfacf801f2c0%22	http://www.monjavascript.net/fenferm2.htm	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/fenferm2.html	(from http://www.monjavascript.net/fenferm.php)
16:25:14	779/779	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Aug%202015%2020:25:13%20GMT	http://www.monjavascript.net/fen_fermpop.php	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/fen_fermpop.html	(from http://www.monjavascript.net/fen_ferm.php)
16:25:14	1136/1136	---M--	200	added ('OK')	application/zip	etag:%229b78717-470-4bfacf0148780%22	http://www.monjavascript.net/java/traducteur.zip	C:/My%20Web%20Sites/javaScript/www.monjavascript.net/java/traducteur.zip	(from http://www.monjavascript.net/al-bhede.php)
